Running on cuda:0
[2018-09-22 16:38] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3609.43, Accuracy = 0.12, Loss = 7.616
[2018-09-22 17:18] Train Step 8310/10000, Batch Size = 128, Examples/Sec = 3319.28, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8320/10000, Batch Size = 128, Examples/Sec = 3311.63, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8330/10000, Batch Size = 128, Examples/Sec = 3356.14, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8340/10000, Batch Size = 128, Examples/Sec = 3327.41, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8350/10000, Batch Size = 128, Examples/Sec = 3336.99, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8360/10000, Batch Size = 128, Examples/Sec = 3312.20, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8370/10000, Batch Size = 128, Examples/Sec = 3323.08, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8380/10000, Batch Size = 128, Examples/Sec = 3316.64, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8390/10000, Batch Size = 128, Examples/Sec = 3326.07, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 3320.06, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8410/10000, Batch Size = 128, Examples/Sec = 3261.91, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8420/10000, Batch Size = 128, Examples/Sec = 3364.13, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8430/10000, Batch Size = 128, Examples/Sec = 3313.26, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8440/10000, Batch Size = 128, Examples/Sec = 3411.28, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8450/10000, Batch Size = 128, Examples/Sec = 3326.81, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8460/10000, Batch Size = 128, Examples/Sec = 3346.64, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8470/10000, Batch Size = 128, Examples/Sec = 3364.76, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8480/10000, Batch Size = 128, Examples/Sec = 3316.25, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8490/10000, Batch Size = 128, Examples/Sec = 3318.65, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 3334.83, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8510/10000, Batch Size = 128, Examples/Sec = 3311.50, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8520/10000, Batch Size = 128, Examples/Sec = 3307.10, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8530/10000, Batch Size = 128, Examples/Sec = 2884.39, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8540/10000, Batch Size = 128, Examples/Sec = 3036.53, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8550/10000, Batch Size = 128, Examples/Sec = 2920.35, Accuracy = 0.86, Loss = 1.605
[2018-09-22 17:18] Train Step 8560/10000, Batch Size = 128, Examples/Sec = 2948.17, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8570/10000, Batch Size = 128, Examples/Sec = 2969.83, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8580/10000, Batch Size = 128, Examples/Sec = 2986.50, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8590/10000, Batch Size = 128, Examples/Sec = 2981.41, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 2984.24, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:18] Train Step 8610/10000, Batch Size = 128, Examples/Sec = 2966.22, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8620/10000, Batch Size = 128, Examples/Sec = 2948.58, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8630/10000, Batch Size = 128, Examples/Sec = 2970.09, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8640/10000, Batch Size = 128, Examples/Sec = 2970.17, Accuracy = 0.99, Loss = 0.075
[2018-09-22 17:19] Train Step 8650/10000, Batch Size = 128, Examples/Sec = 2937.93, Accuracy = 1.00, Loss = 0.001
[2018-09-22 17:19] Train Step 8660/10000, Batch Size = 128, Examples/Sec = 2987.45, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8670/10000, Batch Size = 128, Examples/Sec = 2952.83, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8680/10000, Batch Size = 128, Examples/Sec = 2997.74, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8690/10000, Batch Size = 128, Examples/Sec = 2975.69, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 2982.53, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8710/10000, Batch Size = 128, Examples/Sec = 2918.11, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8720/10000, Batch Size = 128, Examples/Sec = 2979.34, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8730/10000, Batch Size = 128, Examples/Sec = 2998.96, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8740/10000, Batch Size = 128, Examples/Sec = 2966.09, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8750/10000, Batch Size = 128, Examples/Sec = 2981.36, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8760/10000, Batch Size = 128, Examples/Sec = 2967.02, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8770/10000, Batch Size = 128, Examples/Sec = 2945.63, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8780/10000, Batch Size = 128, Examples/Sec = 2943.92, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8790/10000, Batch Size = 128, Examples/Sec = 2951.85, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 2907.36, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8810/10000, Batch Size = 128, Examples/Sec = 2973.07, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8820/10000, Batch Size = 128, Examples/Sec = 2911.64, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8830/10000, Batch Size = 128, Examples/Sec = 2976.65, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8840/10000, Batch Size = 128, Examples/Sec = 2978.00, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8850/10000, Batch Size = 128, Examples/Sec = 2983.20, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8860/10000, Batch Size = 128, Examples/Sec = 2967.61, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8870/10000, Batch Size = 128, Examples/Sec = 2982.96, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8880/10000, Batch Size = 128, Examples/Sec = 3003.17, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8890/10000, Batch Size = 128, Examples/Sec = 2935.77, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 2931.09, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8910/10000, Batch Size = 128, Examples/Sec = 2974.40, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8920/10000, Batch Size = 128, Examples/Sec = 3005.98, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8930/10000, Batch Size = 128, Examples/Sec = 2971.80, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8940/10000, Batch Size = 128, Examples/Sec = 2920.20, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8950/10000, Batch Size = 128, Examples/Sec = 3314.88, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8960/10000, Batch Size = 128, Examples/Sec = 3298.73, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8970/10000, Batch Size = 128, Examples/Sec = 3322.16, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8980/10000, Batch Size = 128, Examples/Sec = 3310.69, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 8990/10000, Batch Size = 128, Examples/Sec = 3304.21, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 3311.42, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9010/10000, Batch Size = 128, Examples/Sec = 3306.73, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9020/10000, Batch Size = 128, Examples/Sec = 3274.74, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9030/10000, Batch Size = 128, Examples/Sec = 3300.90, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9040/10000, Batch Size = 128, Examples/Sec = 3305.14, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9050/10000, Batch Size = 128, Examples/Sec = 2917.09, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9060/10000, Batch Size = 128, Examples/Sec = 2863.10, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9070/10000, Batch Size = 128, Examples/Sec = 3278.36, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9080/10000, Batch Size = 128, Examples/Sec = 3980.04, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9090/10000, Batch Size = 128, Examples/Sec = 3319.61, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 3583.03, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9110/10000, Batch Size = 128, Examples/Sec = 3281.91, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9120/10000, Batch Size = 128, Examples/Sec = 3112.11, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9130/10000, Batch Size = 128, Examples/Sec = 2959.99, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9140/10000, Batch Size = 128, Examples/Sec = 3018.38, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9150/10000, Batch Size = 128, Examples/Sec = 2941.47, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9160/10000, Batch Size = 128, Examples/Sec = 2889.20, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9170/10000, Batch Size = 128, Examples/Sec = 3083.87, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9180/10000, Batch Size = 128, Examples/Sec = 3273.10, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9190/10000, Batch Size = 128, Examples/Sec = 3439.41, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 3311.16, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9210/10000, Batch Size = 128, Examples/Sec = 3135.25, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9220/10000, Batch Size = 128, Examples/Sec = 3323.91, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9230/10000, Batch Size = 128, Examples/Sec = 3268.94, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9240/10000, Batch Size = 128, Examples/Sec = 2730.99, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9250/10000, Batch Size = 128, Examples/Sec = 3251.40, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9260/10000, Batch Size = 128, Examples/Sec = 3263.73, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9270/10000, Batch Size = 128, Examples/Sec = 3126.67, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9280/10000, Batch Size = 128, Examples/Sec = 3082.70, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9290/10000, Batch Size = 128, Examples/Sec = 3315.33, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 3349.79, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9310/10000, Batch Size = 128, Examples/Sec = 3295.73, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9320/10000, Batch Size = 128, Examples/Sec = 2954.45, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9330/10000, Batch Size = 128, Examples/Sec = 3193.27, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9340/10000, Batch Size = 128, Examples/Sec = 3159.16, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9350/10000, Batch Size = 128, Examples/Sec = 3203.57, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9360/10000, Batch Size = 128, Examples/Sec = 3130.59, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9370/10000, Batch Size = 128, Examples/Sec = 3085.70, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9380/10000, Batch Size = 128, Examples/Sec = 3213.35, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9390/10000, Batch Size = 128, Examples/Sec = 3221.30, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 3364.46, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9410/10000, Batch Size = 128, Examples/Sec = 3246.52, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9420/10000, Batch Size = 128, Examples/Sec = 3335.10, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9430/10000, Batch Size = 128, Examples/Sec = 3148.80, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9440/10000, Batch Size = 128, Examples/Sec = 3224.08, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9450/10000, Batch Size = 128, Examples/Sec = 3154.24, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9460/10000, Batch Size = 128, Examples/Sec = 2908.66, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9470/10000, Batch Size = 128, Examples/Sec = 3329.56, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9480/10000, Batch Size = 128, Examples/Sec = 3382.33, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9490/10000, Batch Size = 128, Examples/Sec = 3299.46, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 3178.26, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9510/10000, Batch Size = 128, Examples/Sec = 3320.97, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9520/10000, Batch Size = 128, Examples/Sec = 3314.24, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9530/10000, Batch Size = 128, Examples/Sec = 3312.65, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9540/10000, Batch Size = 128, Examples/Sec = 3303.84, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9550/10000, Batch Size = 128, Examples/Sec = 3223.50, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9560/10000, Batch Size = 128, Examples/Sec = 3336.40, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9570/10000, Batch Size = 128, Examples/Sec = 3318.32, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9580/10000, Batch Size = 128, Examples/Sec = 3297.69, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9590/10000, Batch Size = 128, Examples/Sec = 3317.40, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 3297.79, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9610/10000, Batch Size = 128, Examples/Sec = 3299.42, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9620/10000, Batch Size = 128, Examples/Sec = 2834.68, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9630/10000, Batch Size = 128, Examples/Sec = 3201.91, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9640/10000, Batch Size = 128, Examples/Sec = 3268.02, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9650/10000, Batch Size = 128, Examples/Sec = 3089.62, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9660/10000, Batch Size = 128, Examples/Sec = 2897.21, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9670/10000, Batch Size = 128, Examples/Sec = 2912.57, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9680/10000, Batch Size = 128, Examples/Sec = 2801.38, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9690/10000, Batch Size = 128, Examples/Sec = 3625.06, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 3286.79, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9710/10000, Batch Size = 128, Examples/Sec = 3220.85, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9720/10000, Batch Size = 128, Examples/Sec = 3455.17, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9730/10000, Batch Size = 128, Examples/Sec = 3073.19, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9740/10000, Batch Size = 128, Examples/Sec = 3134.01, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9750/10000, Batch Size = 128, Examples/Sec = 3239.57, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9760/10000, Batch Size = 128, Examples/Sec = 3198.59, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9770/10000, Batch Size = 128, Examples/Sec = 3174.25, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9780/10000, Batch Size = 128, Examples/Sec = 3163.39, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9790/10000, Batch Size = 128, Examples/Sec = 3276.74, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 3220.14, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9810/10000, Batch Size = 128, Examples/Sec = 3196.82, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9820/10000, Batch Size = 128, Examples/Sec = 3109.28, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9830/10000, Batch Size = 128, Examples/Sec = 3262.24, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9840/10000, Batch Size = 128, Examples/Sec = 3250.20, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9850/10000, Batch Size = 128, Examples/Sec = 3147.16, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9860/10000, Batch Size = 128, Examples/Sec = 3250.22, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9870/10000, Batch Size = 128, Examples/Sec = 3260.72, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9880/10000, Batch Size = 128, Examples/Sec = 3179.44, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9890/10000, Batch Size = 128, Examples/Sec = 3167.23, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 3264.86, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9910/10000, Batch Size = 128, Examples/Sec = 3170.99, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9920/10000, Batch Size = 128, Examples/Sec = 3126.50, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9930/10000, Batch Size = 128, Examples/Sec = 3227.61, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9940/10000, Batch Size = 128, Examples/Sec = 3292.98, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9950/10000, Batch Size = 128, Examples/Sec = 3300.47, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9960/10000, Batch Size = 128, Examples/Sec = 3315.14, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9970/10000, Batch Size = 128, Examples/Sec = 3280.18, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9980/10000, Batch Size = 128, Examples/Sec = 3236.83, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 9990/10000, Batch Size = 128, Examples/Sec = 3228.72, Accuracy = 1.00, Loss = 0.000
[2018-09-22 17:19] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 3074.26, Accuracy = 1.00, Loss = 0.000
Done training.
Length 13 max. accuracy: 1.0
Running on cuda:0
[2018-09-22 17:20] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 2367.74, Accuracy = 0.06, Loss = 7.527
[2018-09-22 17:20] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 3126.38, Accuracy = 0.12, Loss = 5.761
[2018-09-22 17:20] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 3002.06, Accuracy = 0.16, Loss = 5.024
[2018-09-22 17:20] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 3089.53, Accuracy = 0.14, Loss = 5.375
[2018-09-22 17:20] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 3120.74, Accuracy = 0.08, Loss = 4.721
[2018-09-22 17:20] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 3014.89, Accuracy = 0.10, Loss = 4.724
[2018-09-22 17:20] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 3029.30, Accuracy = 0.17, Loss = 4.104
[2018-09-22 17:20] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 2966.20, Accuracy = 0.11, Loss = 4.400
[2018-09-22 17:20] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 3120.15, Accuracy = 0.16, Loss = 4.391
[2018-09-22 17:20] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 3022.05, Accuracy = 0.16, Loss = 3.720
[2018-09-22 17:20] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 3065.89, Accuracy = 0.09, Loss = 4.244
[2018-09-22 17:20] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 3041.64, Accuracy = 0.14, Loss = 3.647
[2018-09-22 17:20] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 2952.76, Accuracy = 0.21, Loss = 3.206
[2018-09-22 17:20] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 3134.08, Accuracy = 0.13, Loss = 3.749
[2018-09-22 17:20] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 2977.27, Accuracy = 0.16, Loss = 3.563
