Running on cuda:0
[2018-09-23 01:03] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 4024.13, Accuracy = 0.03, Loss = 7.153
[2018-09-23 01:49] Train Step 4650/10000, Batch Size = 128, Examples/Sec = 3167.14, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 4660/10000, Batch Size = 128, Examples/Sec = 3331.02, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:49] Train Step 4670/10000, Batch Size = 128, Examples/Sec = 3328.57, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 4680/10000, Batch Size = 128, Examples/Sec = 3323.56, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4690/10000, Batch Size = 128, Examples/Sec = 3317.68, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 3205.54, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4710/10000, Batch Size = 128, Examples/Sec = 3243.54, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4720/10000, Batch Size = 128, Examples/Sec = 3448.42, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4730/10000, Batch Size = 128, Examples/Sec = 3126.56, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4740/10000, Batch Size = 128, Examples/Sec = 3290.74, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 4750/10000, Batch Size = 128, Examples/Sec = 3214.22, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 4760/10000, Batch Size = 128, Examples/Sec = 2899.17, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 4770/10000, Batch Size = 128, Examples/Sec = 3170.60, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4780/10000, Batch Size = 128, Examples/Sec = 3339.00, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 4790/10000, Batch Size = 128, Examples/Sec = 2915.19, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 2825.07, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 4810/10000, Batch Size = 128, Examples/Sec = 3156.62, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 4820/10000, Batch Size = 128, Examples/Sec = 2950.46, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 4830/10000, Batch Size = 128, Examples/Sec = 2903.56, Accuracy = 0.64, Loss = 0.885
[2018-09-23 01:50] Train Step 4840/10000, Batch Size = 128, Examples/Sec = 2868.44, Accuracy = 0.71, Loss = 0.563
[2018-09-23 01:50] Train Step 4850/10000, Batch Size = 128, Examples/Sec = 2876.00, Accuracy = 0.97, Loss = 0.197
[2018-09-23 01:50] Train Step 4860/10000, Batch Size = 128, Examples/Sec = 2835.47, Accuracy = 0.95, Loss = 0.208
[2018-09-23 01:50] Train Step 4870/10000, Batch Size = 128, Examples/Sec = 2884.03, Accuracy = 0.99, Loss = 0.144
[2018-09-23 01:50] Train Step 4880/10000, Batch Size = 128, Examples/Sec = 2857.66, Accuracy = 1.00, Loss = 0.055
[2018-09-23 01:50] Train Step 4890/10000, Batch Size = 128, Examples/Sec = 2877.69, Accuracy = 1.00, Loss = 0.035
[2018-09-23 01:50] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 2866.45, Accuracy = 1.00, Loss = 0.014
[2018-09-23 01:50] Train Step 4910/10000, Batch Size = 128, Examples/Sec = 2864.82, Accuracy = 1.00, Loss = 0.007
[2018-09-23 01:50] Train Step 4920/10000, Batch Size = 128, Examples/Sec = 2892.59, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:50] Train Step 4930/10000, Batch Size = 128, Examples/Sec = 2926.27, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:50] Train Step 4940/10000, Batch Size = 128, Examples/Sec = 2930.57, Accuracy = 1.00, Loss = 0.007
[2018-09-23 01:50] Train Step 4950/10000, Batch Size = 128, Examples/Sec = 2876.27, Accuracy = 0.89, Loss = 0.320
[2018-09-23 01:50] Train Step 4960/10000, Batch Size = 128, Examples/Sec = 2833.21, Accuracy = 1.00, Loss = 0.024
[2018-09-23 01:50] Train Step 4970/10000, Batch Size = 128, Examples/Sec = 2806.87, Accuracy = 1.00, Loss = 0.016
[2018-09-23 01:50] Train Step 4980/10000, Batch Size = 128, Examples/Sec = 2800.75, Accuracy = 1.00, Loss = 0.011
[2018-09-23 01:50] Train Step 4990/10000, Batch Size = 128, Examples/Sec = 2826.57, Accuracy = 1.00, Loss = 0.006
[2018-09-23 01:50] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 2782.38, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:50] Train Step 5010/10000, Batch Size = 128, Examples/Sec = 2794.69, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:50] Train Step 5020/10000, Batch Size = 128, Examples/Sec = 2886.40, Accuracy = 1.00, Loss = 0.007
[2018-09-23 01:50] Train Step 5030/10000, Batch Size = 128, Examples/Sec = 2894.43, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:50] Train Step 5040/10000, Batch Size = 128, Examples/Sec = 2948.87, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:50] Train Step 5050/10000, Batch Size = 128, Examples/Sec = 2992.91, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:50] Train Step 5060/10000, Batch Size = 128, Examples/Sec = 3050.49, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5070/10000, Batch Size = 128, Examples/Sec = 2973.00, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5080/10000, Batch Size = 128, Examples/Sec = 2853.06, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5090/10000, Batch Size = 128, Examples/Sec = 2876.69, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 2824.51, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5110/10000, Batch Size = 128, Examples/Sec = 2866.19, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5120/10000, Batch Size = 128, Examples/Sec = 2867.07, Accuracy = 0.99, Loss = 0.073
[2018-09-23 01:50] Train Step 5130/10000, Batch Size = 128, Examples/Sec = 2892.51, Accuracy = 0.94, Loss = 0.152
[2018-09-23 01:50] Train Step 5140/10000, Batch Size = 128, Examples/Sec = 3039.37, Accuracy = 0.84, Loss = 0.367
[2018-09-23 01:50] Train Step 5150/10000, Batch Size = 128, Examples/Sec = 2929.97, Accuracy = 0.99, Loss = 0.082
[2018-09-23 01:50] Train Step 5160/10000, Batch Size = 128, Examples/Sec = 2827.09, Accuracy = 1.00, Loss = 0.082
[2018-09-23 01:50] Train Step 5170/10000, Batch Size = 128, Examples/Sec = 2876.34, Accuracy = 1.00, Loss = 0.041
[2018-09-23 01:50] Train Step 5180/10000, Batch Size = 128, Examples/Sec = 3103.32, Accuracy = 1.00, Loss = 0.016
[2018-09-23 01:50] Train Step 5190/10000, Batch Size = 128, Examples/Sec = 2985.35, Accuracy = 1.00, Loss = 0.008
[2018-09-23 01:50] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 2860.52, Accuracy = 1.00, Loss = 0.011
[2018-09-23 01:50] Train Step 5210/10000, Batch Size = 128, Examples/Sec = 3059.15, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:50] Train Step 5220/10000, Batch Size = 128, Examples/Sec = 2875.20, Accuracy = 1.00, Loss = 0.006
[2018-09-23 01:50] Train Step 5230/10000, Batch Size = 128, Examples/Sec = 2883.02, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:50] Train Step 5240/10000, Batch Size = 128, Examples/Sec = 2861.40, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:50] Train Step 5250/10000, Batch Size = 128, Examples/Sec = 2892.50, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5260/10000, Batch Size = 128, Examples/Sec = 3029.85, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5270/10000, Batch Size = 128, Examples/Sec = 3049.66, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5280/10000, Batch Size = 128, Examples/Sec = 2960.54, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5290/10000, Batch Size = 128, Examples/Sec = 2996.02, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 2962.95, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:50] Train Step 5310/10000, Batch Size = 128, Examples/Sec = 2985.00, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5320/10000, Batch Size = 128, Examples/Sec = 3035.12, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5330/10000, Batch Size = 128, Examples/Sec = 2950.85, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5340/10000, Batch Size = 128, Examples/Sec = 2999.58, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5350/10000, Batch Size = 128, Examples/Sec = 3368.71, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5360/10000, Batch Size = 128, Examples/Sec = 3367.59, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5370/10000, Batch Size = 128, Examples/Sec = 3337.11, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5380/10000, Batch Size = 128, Examples/Sec = 3337.30, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5390/10000, Batch Size = 128, Examples/Sec = 3322.08, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 3301.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5410/10000, Batch Size = 128, Examples/Sec = 3324.50, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5420/10000, Batch Size = 128, Examples/Sec = 3316.35, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5430/10000, Batch Size = 128, Examples/Sec = 3334.89, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5440/10000, Batch Size = 128, Examples/Sec = 3328.48, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5450/10000, Batch Size = 128, Examples/Sec = 3319.37, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5460/10000, Batch Size = 128, Examples/Sec = 3326.11, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5470/10000, Batch Size = 128, Examples/Sec = 3331.02, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5480/10000, Batch Size = 128, Examples/Sec = 3316.52, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5490/10000, Batch Size = 128, Examples/Sec = 3324.65, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 3337.61, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5510/10000, Batch Size = 128, Examples/Sec = 3324.53, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5520/10000, Batch Size = 128, Examples/Sec = 3315.76, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5530/10000, Batch Size = 128, Examples/Sec = 3291.10, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5540/10000, Batch Size = 128, Examples/Sec = 3309.38, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5550/10000, Batch Size = 128, Examples/Sec = 3339.83, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5560/10000, Batch Size = 128, Examples/Sec = 3319.94, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5570/10000, Batch Size = 128, Examples/Sec = 3305.67, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5580/10000, Batch Size = 128, Examples/Sec = 3127.16, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5590/10000, Batch Size = 128, Examples/Sec = 3329.91, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 3210.60, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5610/10000, Batch Size = 128, Examples/Sec = 3333.21, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5620/10000, Batch Size = 128, Examples/Sec = 3316.58, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5630/10000, Batch Size = 128, Examples/Sec = 3171.98, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5640/10000, Batch Size = 128, Examples/Sec = 3288.76, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5650/10000, Batch Size = 128, Examples/Sec = 3321.21, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5660/10000, Batch Size = 128, Examples/Sec = 3253.68, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5670/10000, Batch Size = 128, Examples/Sec = 3171.63, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5680/10000, Batch Size = 128, Examples/Sec = 3147.53, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5690/10000, Batch Size = 128, Examples/Sec = 3274.54, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 3332.84, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5710/10000, Batch Size = 128, Examples/Sec = 3265.64, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5720/10000, Batch Size = 128, Examples/Sec = 3270.47, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5730/10000, Batch Size = 128, Examples/Sec = 3299.35, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5740/10000, Batch Size = 128, Examples/Sec = 3199.09, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5750/10000, Batch Size = 128, Examples/Sec = 3186.08, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5760/10000, Batch Size = 128, Examples/Sec = 3291.18, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5770/10000, Batch Size = 128, Examples/Sec = 3254.24, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5780/10000, Batch Size = 128, Examples/Sec = 3253.27, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5790/10000, Batch Size = 128, Examples/Sec = 3284.84, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 3268.58, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5810/10000, Batch Size = 128, Examples/Sec = 3264.19, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5820/10000, Batch Size = 128, Examples/Sec = 3336.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5830/10000, Batch Size = 128, Examples/Sec = 3256.68, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5840/10000, Batch Size = 128, Examples/Sec = 3316.97, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5850/10000, Batch Size = 128, Examples/Sec = 3216.12, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5860/10000, Batch Size = 128, Examples/Sec = 2916.49, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5870/10000, Batch Size = 128, Examples/Sec = 3219.48, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5880/10000, Batch Size = 128, Examples/Sec = 3173.99, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5890/10000, Batch Size = 128, Examples/Sec = 3322.30, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 3224.24, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5910/10000, Batch Size = 128, Examples/Sec = 3243.36, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5920/10000, Batch Size = 128, Examples/Sec = 3265.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5930/10000, Batch Size = 128, Examples/Sec = 3283.29, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5940/10000, Batch Size = 128, Examples/Sec = 3234.59, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5950/10000, Batch Size = 128, Examples/Sec = 3300.35, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5960/10000, Batch Size = 128, Examples/Sec = 3223.83, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5970/10000, Batch Size = 128, Examples/Sec = 3161.80, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5980/10000, Batch Size = 128, Examples/Sec = 3217.65, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 5990/10000, Batch Size = 128, Examples/Sec = 3274.46, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 3256.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6010/10000, Batch Size = 128, Examples/Sec = 3302.85, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6020/10000, Batch Size = 128, Examples/Sec = 3269.74, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6030/10000, Batch Size = 128, Examples/Sec = 3220.41, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6040/10000, Batch Size = 128, Examples/Sec = 3250.00, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6050/10000, Batch Size = 128, Examples/Sec = 3259.45, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6060/10000, Batch Size = 128, Examples/Sec = 3160.70, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6070/10000, Batch Size = 128, Examples/Sec = 3219.67, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6080/10000, Batch Size = 128, Examples/Sec = 3199.76, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6090/10000, Batch Size = 128, Examples/Sec = 3220.58, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 3147.38, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6110/10000, Batch Size = 128, Examples/Sec = 3192.66, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6120/10000, Batch Size = 128, Examples/Sec = 3217.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6130/10000, Batch Size = 128, Examples/Sec = 3290.76, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6140/10000, Batch Size = 128, Examples/Sec = 3335.89, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:50] Train Step 6150/10000, Batch Size = 128, Examples/Sec = 3343.51, Accuracy = 0.49, Loss = 4.051
[2018-09-23 01:50] Train Step 6160/10000, Batch Size = 128, Examples/Sec = 3331.52, Accuracy = 0.88, Loss = 0.382
[2018-09-23 01:50] Train Step 6170/10000, Batch Size = 128, Examples/Sec = 3327.90, Accuracy = 0.95, Loss = 0.138
[2018-09-23 01:50] Train Step 6180/10000, Batch Size = 128, Examples/Sec = 3333.67, Accuracy = 1.00, Loss = 0.052
[2018-09-23 01:50] Train Step 6190/10000, Batch Size = 128, Examples/Sec = 3307.83, Accuracy = 0.76, Loss = 0.470
[2018-09-23 01:50] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 3335.49, Accuracy = 1.00, Loss = 0.049
[2018-09-23 01:51] Train Step 6210/10000, Batch Size = 128, Examples/Sec = 3331.93, Accuracy = 1.00, Loss = 0.036
[2018-09-23 01:51] Train Step 6220/10000, Batch Size = 128, Examples/Sec = 3330.40, Accuracy = 1.00, Loss = 0.024
[2018-09-23 01:51] Train Step 6230/10000, Batch Size = 128, Examples/Sec = 3346.85, Accuracy = 1.00, Loss = 0.012
[2018-09-23 01:51] Train Step 6240/10000, Batch Size = 128, Examples/Sec = 3326.91, Accuracy = 1.00, Loss = 0.009
[2018-09-23 01:51] Train Step 6250/10000, Batch Size = 128, Examples/Sec = 3317.11, Accuracy = 1.00, Loss = 0.008
[2018-09-23 01:51] Train Step 6260/10000, Batch Size = 128, Examples/Sec = 3295.69, Accuracy = 1.00, Loss = 0.006
[2018-09-23 01:51] Train Step 6270/10000, Batch Size = 128, Examples/Sec = 3310.87, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:51] Train Step 6280/10000, Batch Size = 128, Examples/Sec = 3321.97, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:51] Train Step 6290/10000, Batch Size = 128, Examples/Sec = 3294.96, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:51] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 3319.49, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:51] Train Step 6310/10000, Batch Size = 128, Examples/Sec = 3303.74, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:51] Train Step 6320/10000, Batch Size = 128, Examples/Sec = 3317.11, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:51] Train Step 6330/10000, Batch Size = 128, Examples/Sec = 3333.42, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:51] Train Step 6340/10000, Batch Size = 128, Examples/Sec = 3315.84, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6350/10000, Batch Size = 128, Examples/Sec = 3313.81, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6360/10000, Batch Size = 128, Examples/Sec = 3311.38, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6370/10000, Batch Size = 128, Examples/Sec = 3310.14, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6380/10000, Batch Size = 128, Examples/Sec = 3321.62, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6390/10000, Batch Size = 128, Examples/Sec = 3301.57, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 3294.33, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6410/10000, Batch Size = 128, Examples/Sec = 3313.45, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6420/10000, Batch Size = 128, Examples/Sec = 3292.19, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6430/10000, Batch Size = 128, Examples/Sec = 3300.04, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:51] Train Step 6440/10000, Batch Size = 128, Examples/Sec = 3302.97, Accuracy = 0.73, Loss = 0.653
[2018-09-23 01:51] Train Step 6450/10000, Batch Size = 128, Examples/Sec = 3329.20, Accuracy = 0.82, Loss = 0.282
[2018-09-23 01:51] Train Step 6460/10000, Batch Size = 128, Examples/Sec = 3358.11, Accuracy = 1.00, Loss = 0.037
[2018-09-23 01:51] Train Step 6470/10000, Batch Size = 128, Examples/Sec = 3324.67, Accuracy = 1.00, Loss = 0.025
[2018-09-23 01:51] Train Step 6480/10000, Batch Size = 128, Examples/Sec = 3318.75, Accuracy = 1.00, Loss = 0.010
[2018-09-23 01:51] Train Step 6490/10000, Batch Size = 128, Examples/Sec = 3304.84, Accuracy = 1.00, Loss = 0.005
